,Value,AvgPred,column
13,0.8666666666666667,0.08916263381727527,Realized_Sales_Gross_Margin
14,0.9333333333333333,0.08916263381727527,Realized_Sales_Gross_Margin
0,0.0,0.0872561959231559,Operating_Profit_Rate
1,0.06666666666666667,0.0872561959231559,Operating_Profit_Rate
2,0.13333333333333333,0.0872561959231559,Operating_Profit_Rate
3,0.2,0.0872561959231559,Operating_Profit_Rate
4,0.26666666666666666,0.0872561959231559,Operating_Profit_Rate
5,0.3333333333333333,0.0872561959231559,Operating_Profit_Rate
6,0.4,0.0872561959231559,Operating_Profit_Rate
7,0.4666666666666667,0.0872561959231559,Operating_Profit_Rate
8,0.5333333333333333,0.0872561959231559,Operating_Profit_Rate
9,0.6,0.0872561959231559,Operating_Profit_Rate
10,0.6666666666666666,0.0872561959231559,Operating_Profit_Rate
11,0.7333333333333333,0.0872561959231559,Operating_Profit_Rate
12,0.8,0.0872561959231559,Operating_Profit_Rate
13,0.8666666666666667,0.0872561959231559,Operating_Profit_Rate
14,0.9333333333333333,0.0872561959231559,Operating_Profit_Rate
0,0.0,0.12538495380554335,Pre-tax_net_Interest_Rate
1,0.06666666666666667,0.12538495380554335,Pre-tax_net_Interest_Rate
2,0.13333333333333333,0.12538495380554335,Pre-tax_net_Interest_Rate
3,0.2,0.12538495380554335,Pre-tax_net_Interest_Rate
4,0.26666666666666666,0.12538495380554335,Pre-tax_net_Interest_Rate
5,0.3333333333333333,0.12538495380554335,Pre-tax_net_Interest_Rate
6,0.4,0.12538495380554335,Pre-tax_net_Interest_Rate
7,0.4666666666666667,0.12538495380554335,Pre-tax_net_Interest_Rate
8,0.5333333333333333,0.12538495380554335,Pre-tax_net_Interest_Rate
9,0.6,0.12538495380554335,Pre-tax_net_Interest_Rate
10,0.6666666666666666,0.12538495380554335,Pre-tax_net_Interest_Rate
11,0.7333333333333333,0.12538495380554335,Pre-tax_net_Interest_Rate
12,0.8,0.07875054993400792,Pre-tax_net_Interest_Rate
13,0.8666666666666667,0.07875054993400792,Pre-tax_net_Interest_Rate
14,0.9333333333333333,0.07875054993400792,Pre-tax_net_Interest_Rate
0,0.0,0.09781492887520164,After-tax_net_Interest_Rate
1,0.06666666666666667,0.09781492887520164,After-tax_net_Interest_Rate
2,0.13333333333333333,0.09781492887520164,After-tax_net_Interest_Rate
3,0.2,0.09781492887520164,After-tax_net_Interest_Rate
4,0.26666666666666666,0.09781492887520164,After-tax_net_Interest_Rate
5,0.3333333333333333,0.09781492887520164,After-tax_net_Interest_Rate
6,0.4,0.09781492887520164,After-tax_net_Interest_Rate
7,0.4666666666666667,0.09781492887520164,After-tax_net_Interest_Rate
8,0.5333333333333333,0.09781492887520164,After-tax_net_Interest_Rate
9,0.6,0.09781492887520164,After-tax_net_Interest_Rate
10,0.6666666666666666,0.09781492887520164,After-tax_net_Interest_Rate
11,0.7333333333333333,0.09781492887520164,After-tax_net_Interest_Rate
12,0.8,0.09781492887520164,After-tax_net_Interest_Rate
13,0.8666666666666667,0.07391113066432028,After-tax_net_Interest_Rate
14,0.9333333333333333,0.07391113066432028,After-tax_net_Interest_Rate
0,0.0,0.10456078603900865,Non-industry_income_and_expenditure/revenue
1,0.06666666666666667,0.10456078603900865,Non-industry_income_and_expenditure/revenue
2,0.13333333333333333,0.10456078603900865,Non-industry_income_and_expenditure/revenue
3,0.2,0.10456078603900865,Non-industry_income_and_expenditure/revenue
4,0.26666666666666666,0.10456078603900865,Non-industry_income_and_expenditure/revenue
5,0.3333333333333333,0.08945593195483209,Non-industry_income_and_expenditure/revenue
6,0.4,0.08945593195483209,Non-industry_income_and_expenditure/revenue
7,0.4666666666666667,0.08945593195483209,Non-industry_income_and_expenditure/revenue
8,0.5333333333333333,0.08945593195483209,Non-industry_income_and_expenditure/revenue
9,0.6,0.08945593195483209,Non-industry_income_and_expenditure/revenue
10,0.6666666666666666,0.08945593195483209,Non-industry_income_and_expenditure/revenue
11,0.7333333333333333,0.08945593195483209,Non-industry_income_and_expenditure/revenue
12,0.8,0.08945593195483209,Non-industry_income_and_expenditure/revenue
13,0.8666666666666667,0.08945593195483209,Non-industry_income_and_expenditure/revenue
14,0.9333333333333333,0.08945593195483209,Non-industry_income_and_expenditure/revenue
0,0.0,0.12025223639829886,Continuous_interest_rate_(after_tax)
1,0.06666666666666667,0.12025223639829886,Continuous_interest_rate_(after_tax)
2,0.13333333333333333,0.12025223639829886,Continuous_interest_rate_(after_tax)
3,0.2,0.12025223639829886,Continuous_interest_rate_(after_tax)
4,0.26666666666666666,0.12025223639829886,Continuous_interest_rate_(after_tax)
5,0.3333333333333333,0.12025223639829886,Continuous_interest_rate_(after_tax)
6,0.4,0.12025223639829886,Continuous_interest_rate_(after_tax)
7,0.4666666666666667,0.12025223639829886,Continuous_interest_rate_(after_tax)
8,0.5333333333333333,0.12025223639829886,Continuous_interest_rate_(after_tax)
9,0.6,0.12025223639829886,Continuous_interest_rate_(after_tax)
10,0.6666666666666666,0.12025223639829886,Continuous_interest_rate_(after_tax)
11,0.7333333333333333,0.12025223639829886,Continuous_interest_rate_(after_tax)
12,0.8,0.07669746297111013,Continuous_interest_rate_(after_tax)
13,0.8666666666666667,0.07669746297111013,Continuous_interest_rate_(after_tax)
