,Value,AvgPred,column
13,0.8666666666666667,0.003845911007374525,Realized_Sales_Gross_Margin
14,0.9333333333333333,0.0025568611454218626,Realized_Sales_Gross_Margin
0,0.0,0.0,Operating_Profit_Rate
1,0.06666666666666667,0.0,Operating_Profit_Rate
2,0.13333333333333333,0.0,Operating_Profit_Rate
3,0.2,0.0,Operating_Profit_Rate
4,0.26666666666666666,0.0,Operating_Profit_Rate
5,0.3333333333333333,0.0,Operating_Profit_Rate
6,0.4,0.0,Operating_Profit_Rate
7,0.4666666666666667,0.0,Operating_Profit_Rate
8,0.5333333333333333,0.0,Operating_Profit_Rate
9,0.6,0.0,Operating_Profit_Rate
10,0.6666666666666666,0.0,Operating_Profit_Rate
11,0.7333333333333333,0.0,Operating_Profit_Rate
12,0.8,0.0,Operating_Profit_Rate
13,0.8666666666666667,0.0,Operating_Profit_Rate
14,0.9333333333333333,0.00030591082759201527,Operating_Profit_Rate
0,0.0,0.0,Pre-tax_net_Interest_Rate
1,0.06666666666666667,0.0,Pre-tax_net_Interest_Rate
2,0.13333333333333333,0.0,Pre-tax_net_Interest_Rate
3,0.2,2.0332840717353096e-42,Pre-tax_net_Interest_Rate
4,0.26666666666666666,1.2108209835956809e-18,Pre-tax_net_Interest_Rate
5,0.3333333333333333,0.00014664906484540552,Pre-tax_net_Interest_Rate
6,0.4,0.00014664906484540552,Pre-tax_net_Interest_Rate
7,0.4666666666666667,0.00028816817211918533,Pre-tax_net_Interest_Rate
8,0.5333333333333333,0.0004502602096181363,Pre-tax_net_Interest_Rate
9,0.6,0.0018162460764870048,Pre-tax_net_Interest_Rate
10,0.6666666666666666,0.005907144397497177,Pre-tax_net_Interest_Rate
11,0.7333333333333333,0.018978074193000793,Pre-tax_net_Interest_Rate
12,0.8,0.04515855014324188,Pre-tax_net_Interest_Rate
13,0.8666666666666667,0.004189538303762674,Pre-tax_net_Interest_Rate
14,0.9333333333333333,0.0011515363585203886,Pre-tax_net_Interest_Rate
0,0.0,0.0001397686719428748,After-tax_net_Interest_Rate
1,0.06666666666666667,0.00014664906484540552,After-tax_net_Interest_Rate
2,0.13333333333333333,0.00014664906484540552,After-tax_net_Interest_Rate
3,0.2,0.0001466491085011512,After-tax_net_Interest_Rate
4,0.26666666666666666,0.00020460158702917397,After-tax_net_Interest_Rate
5,0.3333333333333333,0.00043599773198366165,After-tax_net_Interest_Rate
6,0.4,0.0007317981217056513,After-tax_net_Interest_Rate
7,0.4666666666666667,0.001326079829595983,After-tax_net_Interest_Rate
8,0.5333333333333333,0.002999492920935154,After-tax_net_Interest_Rate
9,0.6,0.005870521534234285,After-tax_net_Interest_Rate
10,0.6666666666666666,0.012502248398959637,After-tax_net_Interest_Rate
11,0.7333333333333333,0.030584849417209625,After-tax_net_Interest_Rate
12,0.8,0.04739668220281601,After-tax_net_Interest_Rate
13,0.8666666666666667,0.0057151648215949535,After-tax_net_Interest_Rate
